,game_id,date,home,home_goals,away,away_goals,hoa,result,result_bool,Game,Team,TOI,CF_avg,CA_avg,CF%_avg,FF_avg,FA_avg,FF%_avg,SF_avg,SA_avg,SF%_avg,GF_avg,GA_avg,GF%_avg,xGF_avg,xGA_avg,xGF%_avg,SCF_avg,SCA_avg,SCF%_avg,HDCF_avg,HDCA_avg,HDCF%_avg,HDSF_avg,HDSA_avg,HDSF%_avg,HDGF_avg,HDGA_avg,HDGF%_avg,HDSH%_avg,HDSV%_avg,MDCF_avg,MDCA_avg,MDCF%_avg,MDSF_avg,MDSA_avg,MDSF%_avg,MDGF_avg,MDGA_avg,MDGF%_avg,MDSH%_avg,MDSV%_avg,LDCF_avg,LDCA_avg,LDCF%_avg,LDSF_avg,LDSA_avg,LDSF%_avg,LDGF_avg,LDGA_avg,LDGF%_avg,LDSH%_avg,LDSV%_avg,SH%_avg,SV%_avg,PDO_avg,blocks_avg
569,2016020570,2017-01-03,Predators,1,Canadiens,2,H,A_OT,0,"2017-01-03 - Canadiens 2, Predators 1",Nashville Predators,64.5,2.427177177177178,-0.5165165165165178,1.1599099099099064,2.183933933933936,1.5653153153153099,0.2912162162162062,1.3273273273273318,-0.062312312312315044,1.1079579579579502,-0.22147147147147184,0.3971471471471473,-7.471141141141146,-0.021388888888889124,-0.001974474474474963,0.25045795795796977,0.9609609609609642,-0.7274774774774784,1.7996396396396435,-2.053303303303302,-2.0645645645645647,0.9244444444444326,-0.9279279279279278,-1.448198198198198,0.9780255255255312,-0.1509009009009008,0.53003003003003,-11.812184684684695,1.551448948948952,-10.894752252252246,3.0142642642642645,1.3370870870870863,1.7583708708708699,2.385135135135135,0.9962462462462458,3.0250225225225194,-0.0045045045045044585,-0.09159159159159158,-4.979977477477476,-4.455412912912912,2.935195195195192,1.6291291291291294,-0.6614114114114109,1.248363363363353,-0.34909909909909764,0.3040540540540544,-1.9943918918919081,-0.03978978978978975,-0.04129129129129128,1.4016741741741825,-0.06277027027027149,0.24999249249249544,-1.2107432432432415,-1.4260285285285335,-0.026313063063063025,-2.081831831831833
570,2016020571,2017-01-03,Sharks,1,Kings,2,H,A_OT,0,"2017-01-03 - Kings 2, Sharks 1",San Jose Sharks,60.966666666667,0.4054054054054035,4.270270270270267,-1.8900000000000006,0.3243243243243228,2.189189189189193,-1.2502702702702706,0.40540540540540704,0.43243243243243157,-0.2316216216216418,0.02702702702702675,-0.21621621621621623,6.285945945945954,0.5056756756756737,0.26351351351351493,2.0678378378378426,2.5675675675675684,2.3243243243243263,-0.3327027027026901,3.108108108108109,1.9729729729729737,2.4886475271952406,2.72972972972973,1.0270270270270272,4.815945833800605,0.32432432432432434,-0.2432432432432432,13.55864864864865,0.988351755745768,5.683269865875843,-0.5405405405405421,0.35135135135135087,-1.847567567567566,-0.7027027027027026,0.21621621621621667,-3.4675675675675848,-0.24324324324324326,0.10810810810810811,-9.234594594594604,-2.5016216216216236,1.809459459459461,-1.4864864864864842,1.5405405405405403,-3.38837837837837,-1.3243243243243246,-0.891891891891893,-0.8489189189189332,-0.10810810810810811,0.0,-1.8018918918918914,-0.4294594594594585,-0.8062162162161997,0.5208108108108078,0.983783783783764,0.01505405405405369,2.0810810810810825
571,2016020572,2017-01-04,Panthers,1,Jets,4,H,A_reg,0,"2017-01-04 - Jets 4, Panthers 1",Florida Panthers,60.0,7.098684210526315,-2.7815789473684163,4.735881578947385,6.030263157894737,-0.17631578947368354,3.908486842105262,3.732894736842102,0.6421052631578945,2.656684210526315,-0.33289473684210513,-0.3947368421052633,-1.613710526315785,0.00868421052631474,-0.00044736842105264074,0.6276447368420932,-0.5749999999999993,-0.8644736842105267,0.26585526315787433,-1.4302631578947356,1.0289473684210524,-4.737063605590727,-1.3342105263157897,0.6907894736842106,-6.574420834243291,-0.6039473684210526,-0.16052631578947363,-9.306105263157882,-6.686856444415273,4.373934998031217,0.8552631578947363,-1.8934210526315791,3.8115263157894645,1.4618421052631572,-0.47499999999999964,4.782499999999985,0.293421052631579,-0.21578947368421053,9.826749999999997,2.4440394736842084,0.6236578947368372,6.246052631578948,-1.2671052631578945,7.103276315789479,3.114473684210525,0.7789473684210524,4.475026315789464,-0.10263157894736846,0.08157894736842097,-6.853236842105261,-1.635894736842105,0.20610526315789457,-2.0553552631578933,1.6479078947368322,-0.004105263157894279,-2.6052631578947363
572,2016020573,2017-01-04,Flyers,2,Rangers,5,H,A_reg,0,"2017-01-04 - Rangers 5, Flyers 2",Philadelphia Flyers,60.0,6.8929487179487126,-0.4044871794871838,2.8660961538461436,4.147435897435898,-0.04551282051281902,2.018262820512817,2.2333333333333307,-0.0801282051282044,1.3500897435897556,-0.4782051282051283,0.47435897435897445,-9.010371794871787,-0.2665128205128191,-0.09646794871794828,-2.1461794871794737,-2.747435897435899,-1.5294871794871803,-2.127480769230772,-3.3057692307692292,-1.6326923076923077,-3.5351773592935487,-2.402564102564103,-1.7249999999999996,-2.8064549154165306,-0.6384615384615386,0.2910256410256409,-18.578839743589754,-3.002411407378993,-8.444806924995206,0.5583333333333336,0.1032051282051274,0.6443141025641097,0.47435897435897445,0.2608974358974363,-0.06007692307692736,-0.1858974358974359,0.11987179487179478,-6.948884615384614,-2.09525,-1.778499999999994,7.173076923076923,0.8493589743589745,6.185012820512803,3.996153846153847,1.4839743589743595,4.93512179487179,0.4198717948717948,0.08782051282051279,10.331365384615388,0.9656282051282052,-1.1574551282051146,-2.3230448717948704,-2.050628205128234,-0.04355064102564121,-0.3589743589743595
573,2016020574,2017-01-04,Stars,3,Canadiens,4,H,A_OT,0,"2017-01-04 - Canadiens 4, Stars 3",Dallas Stars,60.316666666667004,-0.02631578947368496,3.8421052631578974,-1.854473684210518,0.9473684210526301,2.7631578947368425,-1.23605263157895,-1.3947368421052637,0.5,-1.5276315789473642,-0.4473684210526314,0.7105263157894739,-13.036578947368426,0.15131578947368363,0.4036842105263161,-2.687105263157875,1.3421052631578974,1.6842105263157876,-0.5289473684210648,-0.6315789473684212,0.8421052631578956,-2.9489473684210736,-1.1315789473684204,0.5,-5.1965789473684225,-0.26315789473684226,0.7631578947368423,-21.578947368421055,-1.6349999999999945,-10.501578947368415,1.973684210526315,0.8421052631578956,1.1505263157894774,1.026315789473684,0.02631578947368496,3.44736842105263,-0.13157894736842113,-0.07894736842105265,0.350526315789466,-3.287105263157896,2.605343552363607,-0.973684210526315,0.9210526315789487,-2.4971052631578985,-1.421052631578947,-0.18421052631578938,-2.9742105263157868,-0.18421052631578955,-0.026315789473684237,-3.2892105263157845,-1.204473684210527,-0.6289473684210662,-0.9439473684210533,-2.507368421052618,-0.03444736842105289,1.0789473684210513
574,2016020575,2017-01-04,Flames,4,Avalanche,1,H,H_reg,1,"2017-01-04 - Avalanche 1, Flames 4",Calgary Flames,60.0,2.160083160083161,-2.349272349272354,2.1055162855162806,0.7914067914067928,-1.7941787941787908,1.4930630630630546,0.013167013167013408,-3.136521136521136,2.60282744282744,0.586971586971587,-0.5308385308385306,12.667054747054763,0.16156618156618174,0.07722106722106759,0.9864795564795443,2.39015939015939,0.7352737352737364,1.7474081774081895,1.0360360360360374,0.46777546777546775,2.4321056006533226,0.5717255717255716,0.2820512820512828,2.3687732766280547,0.27512127512127527,0.2217602217602217,12.815225225225213,2.8325374799314886,-1.6736462810403054,1.3541233541233542,0.2674982674982669,2.144047124047141,1.006237006237007,-0.3991683991683992,4.939896049896049,0.2855162855162855,-0.6209286209286209,22.05137214137215,2.665287595287597,7.2228759528759525,0.32709632709632785,-2.7165627165627164,2.604255024255032,-0.7844767844767837,-3.185724185724185,4.0438738738738635,0.05336105336105329,-0.12889812889812885,9.632799722799724,0.7324532224532221,0.2611711711711848,2.0414137214137185,0.9422730422730439,0.029920997920998338,-0.5550935550935545
575,2016020576,2017-01-04,Canucks,3,Coyotes,0,H,H_reg,1,"2017-01-04 - Coyotes 0, Canucks 3",Vancouver Canucks,60.0,-2.738738738738739,-9.28551628551628,2.7709147609147706,-1.9993069993069952,-6.732501732501731,2.664705474705464,-0.7740817740817718,-3.60776160776161,1.8460637560637636,0.2494802494802495,-0.2945252945252945,2.1899792099791995,0.08732501732501774,-0.17981981981982065,3.368135828135827,2.1379071379071384,-1.6112266112266127,3.385537075537073,0.7685377685377688,-1.3160083160083147,4.85746137455682,1.0311850311850312,-0.2584892584892575,6.117401023110553,0.2210672210672211,0.1489951489951491,4.060374220374229,0.035199699987735755,0.1398245550365118,1.3693693693693696,-0.295218295218298,2.7148648648648646,0.5148995148995148,0.41094941094941184,0.09122661122661668,0.13028413028413027,-0.3562023562023562,8.958364518364519,0.20934164934164823,4.136015246015248,-2.979209979209976,-5.370062370062371,2.3467151767151933,-1.7955647955647969,-3.51975051975052,2.712404712404698,-0.1531531531531532,-0.16285516285516288,1.582356202356202,-0.23333333333333384,0.44723492723494473,1.0882882882882896,0.10837837837840425,0.011976437976438437,-2.5530145530145543
576,2016020577,2017-01-04,Ducks,2,Red Wings,0,H,H_reg,1,"2017-01-04 - Red Wings 0, Ducks 2",Anaheim Ducks,60.0,1.7186417186417202,0.08454608454608348,0.6786555786555724,1.1178101178101159,-1.057519057519059,1.3967983367983479,0.09702009702009562,-0.8669438669438669,1.150575190575175,0.313929313929314,-0.12266112266112295,7.569715869715864,0.22358281358281396,-0.08724185724185718,3.236555786555769,2.2439362439362434,0.7207207207207205,1.3271032571032393,1.3305613305613306,0.5038115038115034,2.625662879604775,0.6708246708246701,-0.32986832986832937,4.60251569890989,0.42480942480942474,0.20443520443520424,1.578232848232851,5.329172866517004,-1.0174611548052752,0.9133749133749127,0.21690921690921705,1.1480318780318726,-0.16493416493416468,-0.14691614691614685,0.5446985446985337,-0.1143451143451143,-0.40332640332640335,10.780776160776163,-0.45586278586278794,4.131573111573104,-0.740817740817743,-0.04712404712404705,-0.8405613305613215,-0.6652806652806653,-0.22522522522522515,-0.7669993069993026,0.057519057519057504,0.10602910602910598,-5.105100485100486,0.041351351351351706,-2.058142758142779,1.4943659043659032,0.25191268191269955,0.017451836451836678,1.1420651420651424
577,2016020578,2017-01-05,Bruins,3,Oilers,4,H,A_reg,0,"2017-01-05 - Oilers 4, Bruins 3",Boston Bruins,60.0,4.11474358974359,-2.9538461538461505,2.9918782051282022,3.241666666666667,-2.4269230769230816,3.203198717948709,2.0628205128205117,-3.287179487179486,4.497102564102555,-0.46987179487179453,-0.18974358974358996,0.10340384615384579,-0.05712179487179547,-0.2358589743589743,1.8571858974358904,-0.3262820512820497,-3.823717948717949,4.637448717948736,-1.833333333333334,-2.0205128205128204,0.20402457708267008,-1.6641025641025635,-1.6237179487179487,0.645115278221084,-0.44166666666666665,-0.18782051282051282,-0.0265705128205056,-2.6414355137796512,-0.6427824349382831,1.5070512820512842,-1.8032051282051285,5.81375641025641,0.20769230769230873,-2.0891025641025642,7.6496410256410385,0.008974358974358942,0.2121794871794872,-6.410506410256417,-1.8263511541072655,-6.166044871794895,4.069871794871794,1.8333333333333321,1.4496346153846247,3.014102564102563,0.1474358974358978,5.741493589743591,0.014743589743589747,-0.16217948717948716,7.430724358974359,-0.36762179487179525,1.4548141025641002,-2.395435897435899,-0.40904487179489024,-0.028136538461539184,-0.5269230769230759
578,2016020579,2017-01-05,Capitals,5,Blue Jackets,0,H,H_reg,1,"2017-01-05 - Blue Jackets 0, Capitals 5",Washington Capitals,60.0,2.935435435435437,-4.285285285285283,3.300878378378364,1.5728228228228218,-2.051801801801801,2.1893243243243248,0.2627627627627618,-1.9144144144144128,1.987072072072067,-0.6336336336336337,0.10735735735735741,-4.153100600600602,-0.18862612612612528,0.017079579579579285,-1.457560060060068,-1.375375375375377,-2.072072072072075,2.019099099099101,-2.1193693693693696,0.0728228228228236,-4.523288319439786,-1.8475975975975976,0.24399399399399346,-5.798753756868898,-0.234984984984985,0.34834834834834827,-3.3505480480480543,2.3428521133352795,-1.216440701923844,0.7439939939939961,-2.144894894894895,6.161539039039063,0.4662162162162158,-0.45870870870870917,5.594917417417427,-0.21321321321321318,-0.06756756756756754,-4.270435435435431,-4.8146996996997,0.4691666666666663,4.644894894894893,-2.031531531531531,6.531051051051051,1.7777777777777786,-1.96996996996997,7.558543543543529,-0.18393393393393398,-0.17267267267267267,6.131313813813819,-1.8194069069069068,1.555105105105099,-2.2420495495495505,-0.6210585585585591,-0.028659909909909853,-2.233483483483484
579,2016020580,2017-01-05,Lightning,1,Predators,6,H,A_reg,0,"2017-01-05 - Predators 6, Lightning 1",Tampa Bay Lightning,60.0,-6.306999306999302,-2.049203049203051,-1.8510325710325617,-3.1559251559251535,-1.2959112959113028,-1.051185031185021,-1.8392238392238376,0.07415107415107514,-1.5811988911988806,0.08939708939708968,0.11919611919611883,-1.5457449757449595,-0.12012474012473984,0.02026334026334009,-1.8621136521136563,-2.3811503811503805,0.7879417879417865,-3.3103049203049295,0.0783090783090774,1.4511434511434498,-3.608212058212068,-0.2882882882882889,1.3340263340263334,-4.573721413721415,0.1857241857241858,-0.38808038808038803,6.2033749133749225,1.5948925848925803,8.434539154539152,-2.4594594594594597,-0.6632016632016615,-2.2855162855162803,-1.1392931392931391,0.31046431046431167,-4.839279279279275,-0.042966042966043005,0.14622314622314614,-3.6036036036036094,1.1101524601524577,-2.05053361053362,-1.92862092862093,-0.8662508662508657,-0.9489119889119877,0.1566181566181566,-1.2273042273042272,2.6691337491337634,-0.026334026334026317,0.2328482328482328,-7.571122661122658,-0.244282744282744,-2.5032986832986666,0.7028135828135831,-0.3977408177407824,0.0030547470547470645,-0.7532917532917534
580,2016020581,2017-01-05,Blues,2,Hurricanes,4,H,A_reg,0,"2017-01-05 - Hurricanes 4, Blues 2",St Louis Blues,60.0,-4.7254623044096675,-1.039118065433854,-1.6929231863442453,-1.8036984352773828,-1.0007112375533396,-0.34266002844950805,-1.3926031294452343,0.38975817923186185,-1.432908961593185,0.302275960170697,0.2731152204836418,-1.2555263157894672,0.029004267425319696,0.16559743954480766,-0.8266856330014392,0.8549075391180665,1.9957325746799448,-3.5063300142247584,-1.482930298719772,0.24751066856330084,-3.8609066360529454,-0.66927453769559,0.9267425320056892,-4.181821104572563,-0.24893314366998576,0.33357041251778097,-19.120227596017074,-2.568977449690145,-2.896143460693949,2.3378378378378386,1.7482219061166422,-1.7963300142247434,1.621621621621622,2.1770981507823617,-5.5023044096728455,0.32361308677098155,0.24893314366998576,-3.9047795163584667,-0.9521358709980206,-0.17532438806051687,-3.296586059743955,-1.8492176386913215,-1.0046514935988498,-2.3790896159317203,-2.717638691322902,2.0302560455192094,0.22830725462304413,-0.3613086770981508,14.859025604551924,2.871955903271693,2.122460881934572,1.244530583214793,-0.6072475106686142,0.006188477951636573,-0.03840682788051275
581,2016020582,2017-01-05,Blackhawks,4,Sabres,3,H,H_reg,1,"2017-01-05 - Sabres 3, Blackhawks 4",Chicago Blackhawks,60.933333333332996,1.9209459459459453,-2.675675675675677,2.0232094594594443,-0.7317567567567593,-2.923648648648644,1.1057229729729627,-0.41621621621621685,-1.1574324324324365,0.3437229729729765,0.4858108108108108,-0.19662162162162167,6.463635135135121,0.06659459459459427,0.008722972972972531,0.49210135135135147,0.7182432432432435,1.621621621621621,-1.1195878378378339,-2.0229729729729744,0.3581081081081088,-5.899478692385337,-1.67972972972973,1.010135135135135,-6.975743139508822,0.1736486486486486,-0.32364864864864873,10.933912162162166,4.288713815124346,7.219227775156696,2.741216216216216,1.263513513513514,2.5513243243243338,1.6979729729729724,-0.026351351351351582,6.077331081081077,0.08243243243243248,-0.1216216216216216,2.9112027027027025,-2.189533783783782,0.9177770270270429,1.0804054054054077,-3.8729729729729705,4.44339864864866,0.5250000000000004,-2.061486486486487,4.013270270270269,0.3108108108108108,0.22364864864864858,8.423256756756757,2.4286824324324323,-2.0809932432432277,1.417250000000001,0.35164189189192996,0.017614189189189333,0.24797297297297405
582,2016020583,2017-01-05,Kings,0,Red Wings,4,H,A_reg,0,"2017-01-05 - Red Wings 4, Kings 0",Los Angeles Kings,60.0,6.94736842105263,-4.5,5.161052631578947,3.7631578947368425,-5.60526315789474,5.876842105263165,1.3421052631578974,-4.289473684210527,4.984473684210521,0.1315789473684208,-0.5263157894736841,7.609473684210521,-0.010263157894735642,-0.4260526315789477,4.7471052631578985,1.5789473684210513,-2.7368421052631575,5.026052631578935,-0.6578947368421044,-2.157894736842106,4.491580039309881,-1.2631578947368425,-2.0526315789473673,3.8502632670888772,-0.07894736842105243,-0.2894736842105263,1.447631578947373,1.0187101325633225,0.35786881480510147,2.2368421052631575,-0.5789473684210531,4.915263157894735,0.8157894736842106,-1.026315789473684,7.433947368421059,-0.02631578947368418,-0.26315789473684204,9.692894736842106,-0.6649999999999991,-0.9528947368421115,3.8947368421052637,-1.6842105263157912,5.6021052631579025,1.4736842105263168,-1.0,4.392894736842102,0.2368421052631579,-0.02631578947368418,8.772105263157897,1.7473684210526308,-0.09921052631580096,0.20631578947368556,0.7986842105263605,0.010105263157895061,1.105263157894738
583,2016020584,2017-01-05,Sharks,4,Wild,5,H,A_reg,0,"2017-01-05 - Wild 5, Sharks 4",San Jose Sharks,60.0,4.615497076023388,-2.321637426900587,2.845146198830413,2.608187134502927,-3.1812865497076004,3.187456140350882,0.8625730994152043,-3.8654970760233915,3.98758771929824,-0.6637426900584797,0.10233918128654995,-5.362646198830397,0.18761695906432685,0.18681286549707643,-0.44438596491227145,2.752923976608187,2.700292397660821,-0.4290789473684242,1.8421052631578956,1.6578947368421044,-1.0691228070175498,1.4078947368421044,0.5555555555555554,1.2443713450292222,-0.5204678362573099,0.024853801169590684,-9.679853801169578,-7.841505847953222,0.0681140350877314,0.9108187134502916,1.0423976608187129,-0.3130847953216289,-0.19883040935672547,0.017543859649122417,0.47371345029239365,-0.08187134502923982,-0.03654970760233911,1.5322076023391702,-1.76425438596491,1.4069298245614021,1.466374269005847,-4.410818713450293,5.578728070175451,-0.6257309941520468,-4.761695906432747,9.016198830409337,-0.08333333333333337,0.06140350877192985,-0.13410818713450112,-0.6551608187134503,-1.6378070175438495,-2.892353801169591,-1.5434649122807258,-0.044318713450292924,0.8596491228070189
584,2016020585,2017-01-06,Panthers,2,Predators,1,H,H_reg,1,"2017-01-06 - Predators 1, Panthers 2",Florida Panthers,60.0,-0.8927125506072926,-3.3542510121457525,1.3467543859649211,0.9453441295546625,-1.213900134952766,1.2531443994601972,0.6275303643724683,1.051282051282051,-0.5113765182186256,-0.5344129554655872,0.009446693657219729,-5.159217273954106,-0.05067476383265923,0.06628205128205167,-1.4611740890688267,-3.417004048582996,-0.4412955465587025,-3.192840755735503,-0.6147098515519556,1.7233468286099871,-5.476900706122144,-0.9143049932523617,1.2948717948717947,-7.109122594228964,-0.4716599190283399,-0.24426450742240213,-7.631140350877182,-7.362495078094241,6.387540578378619,-2.80229419703104,-2.1646423751686896,-0.8802429149797675,-0.9251012145748998,-0.2537112010796214,-2.37094466936572,-0.022267206477732837,0.03441295546558698,-0.48825236167341757,0.666781376518216,-3.044703103913619,1.8029689608636943,-2.0573549257759787,3.7604858299595207,2.186234817813766,0.21929824561403422,3.5252226720647855,-0.11673414304993257,0.21929824561403505,-12.044622132253707,-1.9185155195681505,-0.8593319838056601,-2.0915654520917704,0.29931848852901055,-0.017997300944669115,-2.140350877192981
